year,timeframe,name,position,nfl_team,opp,bye_week,rost_pct,fpts
2026,restofseason,Dareke Young,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Daje Johnson,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Darius Anderson,RB,HOU,BUF,8,1.0,0.0
2026,restofseason,Jake Roh,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,Elijhah Badger,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Jahmal Banks,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,J. Michael Sturdivant,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Jake Dolegala,QB,MIA,@LV,6,1.0,0.0
2026,restofseason,Jalen Hurd,WR,NE,@SEA,11,1.0,0.0
2026,restofseason,Skylar Thompson,QB,BAL,@IND,13,1.0,0.0
2026,restofseason,Amba Etta-Tawo,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Tre' McKitty,TE,WAS,@PHI,7,1.0,0.0
2026,restofseason,Darius Slayton,WR,NYG,DAL,8,3.0,0.0
2026,restofseason,Isaiah Wooden,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,John Mitchell,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Kye Robichaux,RB,DET,NO,6,1.0,0.0
2026,restofseason,Dillon Bell,WR,MIN,GB,6,1.0,0.0
2026,restofseason,Jake Browning,QB,TB,@CIN,10,1.0,0.0
2026,restofseason,Bruce Anderson,RB,IND,BAL,13,1.0,0.0
2026,restofseason,Jaydon Blue,RB,PHI,WAS,10,5.0,0.0
2026,restofseason,Kolbe Katsis,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Charles Holland,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Ben Beise,TE,TB,@CIN,10,1.0,0.0
2026,restofseason,Tyson Bagent,QB,CHI,@CAR,10,1.0,0.0
2026,restofseason,JaMycal Hasty,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Steve Ishmael,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Cody Schrader,RB,DEN,@KC,10,1.0,0.0
2026,restofseason,Mataeo Durant,RB,PIT,ATL,9,1.0,0.0
2026,restofseason,Sam Pitz,TE,BAL,@IND,13,0.0,0.0
2026,restofseason,CJ Marable,RB,NE,@SEA,11,0.0,0.0
2026,restofseason,Jordan Akins,TE,JAC,CLE,7,1.0,0.0
2026,restofseason,Jeremy Gallon,WR,LV,MIA,13,0.0,0.0
2026,restofseason,Pharaoh Brown,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Calvin Jackson Jr.,WR,MIA,@LV,6,0.0,0.0
2026,restofseason,Jalon Calhoun,WR,DET,NO,6,0.0,0.0
2026,restofseason,Brian Lewerke,QB,NYG,DAL,8,0.0,0.0
2026,restofseason,Chad Kanoff,QB,TB,@CIN,10,1.0,0.0
2026,restofseason,Athan Kaliakmanis,QB,WAS,@PHI,7,1.0,0.0
2026,restofseason,Cole Herdman,TE,TEN,NYJ,9,1.0,0.0
2026,restofseason,Kay'ron Lynch-Adams,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,Isaac Guerendo,RB,SF,@LAR,8,1.0,0.0
2026,restofseason,Lew Nichols,RB,PIT,ATL,9,1.0,0.0
2026,restofseason,Johnathon Johnson,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Romello Brinson,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Will Levis,QB,TEN,NYJ,9,1.0,0.0
2026,restofseason,Quentin Moore,TE,WAS,@PHI,7,1.0,0.0
2026,restofseason,Josh Hokit,RB,ARI,@LAC,14,1.0,0.0
2026,restofseason,Trabis Ward,RB,FA,BYE,0,1.0,0.0
2026,restofseason,Cole McDonald,QB,ARI,@LAC,14,1.0,0.0
2026,restofseason,Tyler Hudson,WR,LAR,SF,11,1.0,0.0
2026,restofseason,Micah Simon,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Miles Kitselman,TE,DET,NO,6,1.0,0.0
2026,restofseason,Beaux Collins,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Alex McGough,QB,GB,@MIN,11,1.0,0.0
2026,restofseason,RJ Maryland,TE,GB,@MIN,11,1.0,0.0
2026,restofseason,Clayton Thorson,QB,NYG,DAL,8,1.0,0.0
2026,restofseason,John Michael Gyllenborg,TE,KC,DEN,5,1.0,0.0
2026,restofseason,Maurice Alexander,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Tyrone Broden,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Daijun Edwards,RB,PIT,ATL,9,1.0,0.0
2026,restofseason,Marcus Green,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Brandon Johnson,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Ellis Merriweather,RB,GB,@MIN,11,1.0,0.0
2026,restofseason,Dont'e Thornton Jr.,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Kekoa Crawford,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Will Pauling,WR,SF,@LAR,8,1.0,0.0
2026,restofseason,Jerome Kapp,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Darnell Holland,RB,NO,@DET,8,1.0,0.0
2026,restofseason,Stanley Morgan,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Jody Fortson,TE,KC,DEN,5,1.0,0.0
2026,restofseason,Jake Bobo,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Dalevon Campbell,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Antonio Gibson,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Jaquarii Roberson,WR,LAR,SF,11,1.0,0.0
2026,restofseason,Travis Dye,RB,NYJ,@TEN,13,0.0,0.0
2026,restofseason,Russell Wilson,QB,NYG,DAL,8,1.0,0.0
2026,restofseason,Mathew Sexton,WR,MIA,@LV,6,0.0,0.0
2026,restofseason,Malik Williams,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Blayne Taylor,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Adrian Martinez,QB,SF,@LAR,8,1.0,0.0
2026,restofseason,DeAndre Carter,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,Le'Veon Moss,RB,MIA,@LV,6,1.0,0.0
2026,restofseason,Donte Sylencieux,WR,BAL,@IND,13,0.0,0.0
2026,restofseason,Phillip Sims,QB,SEA,NE,11,1.0,0.0
2026,restofseason,Christian Sims,TE,LAR,SF,11,1.0,0.0
2026,restofseason,DT Sheffield,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Ryan Becker,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,George Aston,RB,NYG,DAL,8,1.0,0.0
2026,restofseason,Jamie Newman,QB,PHI,WAS,10,1.0,0.0
2026,restofseason,Aron Cruickshank,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Kyle Trask,QB,CAR,CHI,5,1.0,0.0
2026,restofseason,Courtney Jackson,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Anthony Norris,TE,DEN,@KC,10,1.0,0.0
2026,restofseason,Jha'Quan Jackson,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,Michael Dereus,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Jordan Bly,WR,NYG,DAL,8,1.0,0.0
2026,restofseason,Jalen Moreno-Cropper,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Cade McDonald,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,Brett Rypien,QB,HOU,BUF,8,1.0,0.0
2026,restofseason,R.J. Starkey,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Thomas Odukoya,TE,NE,@SEA,11,1.0,0.0
2026,restofseason,Bryant Mitchell,WR,TB,@CIN,10,1.0,0.0
2026,restofseason,British Brooks,RB,HOU,BUF,8,1.0,0.0
2026,restofseason,Gerrid Doaks,RB,HOU,BUF,8,1.0,0.0
2026,restofseason,Leddie Brown,RB,LAC,ARI,7,1.0,0.0
2026,restofseason,Gee Scott Jr.,TE,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Jaylen Jones,WR,LAC,ARI,7,1.0,0.0
2026,restofseason,Hayden Large,TE,CHI,@CAR,10,1.0,0.0
2026,restofseason,Samson Nacua,WR,NO,@DET,8,1.0,0.0
2026,restofseason,River Cracraft,WR,WAS,@PHI,7,1.0,0.0
2026,restofseason,Mike Harley,WR,MIA,@LV,6,1.0,0.0
2026,restofseason,Matt Landers,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Patrick Gurd,TE,LV,MIA,13,1.0,0.0
2026,restofseason,Cody White,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Mitch Van Vooren,TE,DAL,@NYG,14,1.0,0.0
2026,restofseason,Demetris Robertson,WR,SEA,NE,11,0.0,0.0
2026,restofseason,Austin Stogner,TE,ATL,@PIT,11,1.0,0.0
2026,restofseason,Jamaal Williams,RB,NO,@DET,8,1.0,0.0
2026,restofseason,Hayden Hatten,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Aaron Anderson,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,De'Quan Hampton,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Jamoi Mayes,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Kamryn Pettway,RB,MIN,GB,6,1.0,0.0
2026,restofseason,Ife Adeyi,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Tyler Gaffney,RB,NE,@SEA,11,1.0,0.0
2026,restofseason,Brock Lampe,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Tamorrion Terry,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Daniel Arias,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Tyree Jackson,TE,WAS,@PHI,7,1.0,0.0
2026,restofseason,Tanner McLachlan,TE,SF,@LAR,8,1.0,0.0
2026,restofseason,Ben Yurosek,TE,MIN,GB,6,1.0,0.0
2026,restofseason,Andrew Armstrong,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Thyrick Pitts,WR,GB,@MIN,11,0.0,0.0
2026,restofseason,Shaq Roland,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,Ontaria Wilson,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,Jerjuan Newton,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Jordan Mims,RB,PHI,WAS,10,1.0,0.0
2026,restofseason,Dillon Johnson,RB,CAR,CHI,5,1.0,0.0
2026,restofseason,John Jackson III,WR,CHI,@CAR,10,1.0,0.0
2026,restofseason,C.J. Conrad,TE,NYG,DAL,8,1.0,0.0
2026,restofseason,Dai'Jean Dixon,WR,NO,@DET,8,1.0,0.0
2026,restofseason,Aaron Dykes,RB,MIN,GB,6,1.0,0.0
2026,restofseason,A.J. Rose,RB,LAR,SF,11,1.0,0.0
2026,restofseason,Drew Allar,QB,PIT,ATL,9,3.0,0.0
2026,restofseason,Nate Wieting,TE,NYG,DAL,8,0.0,0.0
2026,restofseason,Felton Davis,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Aleva Hifo,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Dominic Lovett,WR,DET,NO,6,1.0,0.0
2026,restofseason,Jacob Harris,TE,TB,@CIN,10,1.0,0.0
2026,restofseason,Nick Eubanks,TE,IND,BAL,13,1.0,0.0
2026,restofseason,Branden Mack,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Jermar Jefferson,RB,MIN,GB,6,1.0,0.0
2026,restofseason,Tru Edwards,WR,LAR,SF,11,1.0,0.0
2026,restofseason,Tanner Morgan,QB,MIN,GB,6,1.0,0.0
2026,restofseason,Cortez Braham Jr.,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Jose Barbon,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Deion Hankins,RB,CHI,@CAR,10,1.0,0.0
2026,restofseason,Trevor Siemian,QB,ATL,@PIT,11,1.0,0.0
2026,restofseason,Hunter Luepke,RB,DAL,@NYG,14,1.0,0.0
2026,restofseason,Camren McDonald,TE,LAR,SF,11,1.0,0.0
2026,restofseason,Clayton Tune,QB,GB,@MIN,11,1.0,0.0
2026,restofseason,Tucker Fisk,TE,LAC,ARI,7,1.0,0.0
2026,restofseason,Thomas Hennigan,WR,MIN,GB,6,1.0,0.0
2026,restofseason,Caden Prieskorn,TE,CAR,CHI,5,1.0,0.0
2026,restofseason,James Proche,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Sterling Shepard,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Ethan Conner,TE,MIA,@LV,6,1.0,0.0
2026,restofseason,Jason Bean,QB,IND,BAL,13,1.0,0.0
2026,restofseason,Tyler Neville,TE,DAL,@NYG,14,1.0,0.0
2026,restofseason,Nick Guggemos,TE,BUF,@HOU,7,1.0,0.0
2026,restofseason,Luke Floriea,WR,CLE,@JAC,11,1.0,0.0
2026,restofseason,Allen Lazard,WR,NYJ,@TEN,13,1.0,0.0
2026,restofseason,D'Wayne Eskridge,WR,MIA,@LV,6,1.0,0.0
2026,restofseason,Louis Hansen,TE,HOU,BUF,8,1.0,0.0
2026,restofseason,Malachi Carter,WR,CIN,TB,6,1.0,0.0
2026,restofseason,Andre Miller,WR,GB,@MIN,11,1.0,0.0
2026,restofseason,Matthew Caldwell,QB,LAR,SF,11,1.0,0.0
2026,restofseason,Dylan Drummond,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,Nikko Remigio,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Pete Guerriero,RB,PIT,ATL,9,1.0,0.0
2026,restofseason,Michael Wiley,RB,TB,@CIN,10,1.0,0.0
2026,restofseason,Xavier Gipson,WR,NYG,DAL,8,1.0,0.0
2026,restofseason,Milton Williams,WR,LV,MIA,13,1.0,0.0
2026,restofseason,Matt Colburn,RB,JAC,CLE,7,1.0,0.0
2026,restofseason,Hakeem Butler,TE,DEN,@KC,10,1.0,0.0
2026,restofseason,Praise Olatoke,WR,CAR,CHI,5,1.0,0.0
2026,restofseason,Kenzel Doe,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Chris Oladokun,QB,KC,DEN,5,1.0,0.0
2026,restofseason,Josh Love,QB,CAR,CHI,5,1.0,0.0
2026,restofseason,Steven Sims,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Bobo Beathard,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,Cameron Scarlett,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Keleki Latu,TE,BUF,@HOU,7,1.0,0.0
2026,restofseason,Michael Young Jr.,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Zaire Mitchell-Paden,TE,HOU,BUF,8,1.0,0.0
2026,restofseason,Ahmarean Brown,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Noah Brown,WR,LV,MIA,13,1.0,0.0
2026,restofseason,D'Ernest Johnson,RB,TEN,NYJ,9,1.0,0.0
2026,restofseason,Xavier Loyd,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Jake Fromm,QB,DET,NO,6,1.0,0.0
2026,restofseason,Quez Watkins,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Ethan Garbers,QB,CAR,CHI,5,1.0,0.0
2026,restofseason,Tim Brown,TE,TB,@CIN,10,1.0,0.0
2026,restofseason,Xavier White,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Dillon Gabriel,QB,CLE,@JAC,11,1.0,0.0
2026,restofseason,Kobe Lewis,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Jaylon Moore,WR,JAC,CLE,7,1.0,0.0
2026,restofseason,Joseph Ngata,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,Jalen Jackson,RB,JAC,CLE,7,1.0,0.0
2026,restofseason,Ty Scott,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Shawn Bowman,TE,ARI,@LAC,14,1.0,0.0
2026,restofseason,Ronald Awatt,RB,SF,@LAR,8,1.0,0.0
2026,restofseason,Ajou Ajou,WR,IND,BAL,13,1.0,0.0
2026,restofseason,Ryan Aplin,QB,FA,BYE,0,1.0,0.0
2026,restofseason,Devin Duvernay,WR,ARI,@LAC,14,1.0,0.0
2026,restofseason,CJ Verdell,RB,IND,BAL,13,1.0,0.0
2026,restofseason,Kevin Kassis,WR,SEA,NE,11,1.0,0.0
2026,restofseason,Greg Bell,RB,PIT,ATL,9,1.0,0.0
2026,restofseason,Albert Okwuegbunam,TE,LV,MIA,13,1.0,0.0
2026,restofseason,Rashad Rochelle,WR,SEA,NE,11,1.0,0.0
2026,restofseason,TJ Pledger,RB,ARI,@LAC,14,1.0,0.0
2026,restofseason,Durham Smythe,TE,BAL,@IND,13,1.0,0.0
2026,restofseason,Mecole Hardman,WR,BUF,@HOU,7,1.0,0.0
2026,restofseason,Elijah Tau-Tolliver,RB,BAL,@IND,13,1.0,0.0
2026,restofseason,Johnnie Dixon,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Tyler Boyd,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Donovan Edwards,RB,MIA,@LV,6,1.0,0.0
2026,restofseason,Scotty Washington,TE,BAL,@IND,13,0.0,0.0
2026,restofseason,Taylor Grimes,WR,DEN,@KC,10,1.0,0.0
2026,restofseason,Rivaldo Fairweather,TE,ARI,@LAC,14,1.0,0.0
2026,restofseason,Matt Sokol,TE,PIT,ATL,9,0.0,0.0
2026,restofseason,Nathaniel Peat,RB,DAL,@NYG,14,1.0,0.0
2026,restofseason,Max Brosmer,QB,MIN,GB,6,1.0,0.0
2026,restofseason,B.J. Catalon,RB,FA,BYE,0,1.0,0.0
2026,restofseason,Lance Mason,TE,PIT,ATL,9,1.0,0.0
2026,restofseason,Xazavian Valladay,RB,MIN,GB,6,1.0,0.0
2026,restofseason,Taylor Morin,WR,PHI,WAS,10,1.0,0.0
2026,restofseason,LaVance Taylor,RB,KC,DEN,5,1.0,0.0
2026,restofseason,John Rhys Plumlee,WR,PIT,ATL,9,1.0,0.0
2026,restofseason,Shermari Jones,RB,CIN,TB,6,1.0,0.0
2026,restofseason,Juwann Winfree,WR,HOU,BUF,8,1.0,0.0
2026,restofseason,Keelan Marion,WR,ATL,@PIT,11,1.0,0.0
2026,restofseason,DaRon Brown,WR,FA,BYE,0,1.0,0.0
2026,restofseason,TJ Sheffield,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Bryce Oliver,WR,TEN,NYJ,9,1.0,0.0
2026,restofseason,Sone Ntoh,RB,BAL,@IND,13,0.0,0.0
2026,restofseason,Kyle Sheets,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Teagan Quitoriano,TE,ARI,@LAC,14,1.0,0.0
2026,restofseason,Justin Lockhart,WR,KC,DEN,5,1.0,0.0
2026,restofseason,Titus Swen,RB,IND,BAL,13,1.0,0.0
2026,restofseason,Chris Collier,RB,LV,MIA,13,1.0,0.0
2026,restofseason,Isaiah Spiller,RB,LV,MIA,13,1.0,0.0
2026,restofseason,Adam Choice,RB,SEA,NE,11,1.0,0.0
2026,restofseason,Ty Chandler,RB,NO,@DET,8,1.0,0.0
2026,restofseason,Elijah Dotson,RB,ATL,@PIT,11,1.0,0.0
2026,restofseason,Brittain Brown,RB,CHI,@CAR,10,1.0,0.0
2026,restofseason,Shaun Beyer,TE,GB,@MIN,11,1.0,0.0
2026,restofseason,Demetric Felton,RB,WAS,@PHI,7,1.0,0.0
2026,restofseason,Parris Campbell,WR,DAL,@NYG,14,1.0,0.0
2026,restofseason,Noah Gray,TE,KC,DEN,5,1.0,0.0
2026,restofseason,Octavian Smith Jr.,WR,BAL,@IND,13,1.0,0.0
2026,restofseason,Tyrion Davis-Price,RB,GB,@MIN,11,1.0,0.0
2026,restofseason,Jacob Cowing,WR,SF,@LAR,8,1.0,-0.1
2026,restofseason,Dyami Brown,WR,WAS,@PHI,7,1.0,-0.1
